"video_id","video_title","comment_author","comment_text"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@denim_ak","OK, now I did just start smoking a bowl, so take this with a grain of salt, also, I’m not a physicist, so there’s that. But I’ve been thinking a lot about gravity lately and also dark matter, I don’t know how they would ever test this, but I just had the idea that what if when matter goes into a black hole, it’s transformed into pure energy and is evenly distributed throughout the space time fabric of the universe Causing dark energy and the expansion of the universe. 🫣"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@tiborb9470","Love all your videos, jaw-dropping facts and visuals! So informative, so well put together! Thx!!!"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@arjenwennekes","I just love your video‘s!! Looking forward to all New content in 2024!"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@ryanhegseth8720","Rather than admit they may have got something wrong they invent dark matter and dark energy, both bigger than all the matter in the universe."
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@benmarteinson48","666 dark matter"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@craigmarr7986","Dark matter is not a mystery. It is the matter in all the other dimensions that we can't see."
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@Kaiju-G","Dark matter is fake! There is no such thing they made it up because they have no idea how the universe works"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@samuelharrington7030","This is top quallity content im super intrested in space at 9 so this is perfect for me.the high reselusion vidios make it a lot easier to understand and great to listen to at night to he is doing amazing work an i hope he does even more in the near future:):)"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@jmanj3917","7:40 ...load-bearing mass... I like the way that sounds"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@cylltndn7935","The way i see it is that the dark matter is just like a plasma. Microbes iside a water bubble also dont know that its a water"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@user-fq3ds3oq3j","Dark matter and dark energy do exist"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@gaviota-sibila1093","homogeneous /ˌhəʊmə(ʊ)ˈdʒiːnɪəs,ˌhɒmə(ʊ)ˈdʒiːnɪəs/ adjective of the same kind; alike. ""if all jobs and workers were homogeneous"""
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@icemegx77","It’s not missing mass, it’s hidden mass."
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@dannyg.4421","I just want to know how you picked up the user name? I figure it must of costed alot."
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@vinnerdinner","Dark Matter and Dark Energy. Ha!  Scientific way of filling in the voids   = total BS"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@CHUCKBALLER2024","Black Lattice Dark Matter Movement Generation of reality"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@PlanetXMysteries-pj9nm","Can you explain more about dark matter and its importance in the universe?"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@m.streicher8286","Saying we've never observed dark matter is like saying that you've never seen the wind because air is invisible to your eye. Its sily... mond didn't need a mention."
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@nickmerix2900","This is pseudoscience . If observations dot fit the theory , just invent something stupid instead of tossing the theory."
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@valiantabello","Thanks!"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@Zoe-eu3cp","Thank you:)"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@robynkulage4581","Can I ask anyone here to comment ...do you think you have to have darkness to have light ....or can light exist without the darkness but we just can't see it..??"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@enigmalfidelity","Ive often wondered what makes up the empty space in the vaccuum of space.  Like, what are we flying through? Personally, i do not think the Big Bang was the start of our universes.   I think it was just a kernel, popping in a vast sea of dark matter, amongst other kernels popping.   We cant detect any of the others because space is just soo massive."
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@robertw2440","Space-time is dark matter"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@kylebushnell2601","JWST disproved the part where it says, “that far back in the universe galaxies were small and then grew bigger and clusters occurred.” 6 massive galaxies 350b years after big bang 🤯"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@gatovillano7009","at 3:56, Maybe the problem is in the question:  The mass of the galaxies in the observable univers is not enough to explain the current model of the univers.  the key word is observable  Maybe the majority of the mass is just too far for us to observe it"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@glennswart1487","Terrible.  Dark matter does not exist and ^CDM is the worst model is science with a 4.6% predictive success rate"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@bryandraughn9830","Fantastic detail! My favorite channel!"
"5iA7wZfxglE","The Dark Matter Mystery [4K]","@The_guy_on_the_internet","So if you controlled dark matter you could customize your universe to your liking at the beginning"
"APINXTuJpdo","96% of The Universe is MISSING #space #universe #darkmatter","@darkmatter2542","Im 27% of the universe"
"APINXTuJpdo","96% of The Universe is MISSING #space #universe #darkmatter","@PKILOVEXDUWU","What is Dark energy"
"APINXTuJpdo","96% of The Universe is MISSING #space #universe #darkmatter","@Mr_Overkill525","(I’m only ten btw so please don’t judge me) but my guess to the subject is that dark energy and dark matter is able to co-exist with normal matter made up of neutrons and atoms, in which specific is able to bond with stars as such. But if a supernova happens the dark energy conserved in the star or matter would disperse out of it, in search of new matter to co-exist with. This is all the info I’ve collected for the 2 minutes I’ve done research on it.. then again it would also cover most of the energy that would be able to be detected by satellites, which comes to the conclusion/summary that dark matter or dark energy is most covering the universe we have not yet discovered."
"APINXTuJpdo","96% of The Universe is MISSING #space #universe #darkmatter","@TheSpiritOfTheTruth","Its GOD he holds everything together"
"APINXTuJpdo","96% of The Universe is MISSING #space #universe #darkmatter","@YongshuChingz","According to my theory dark matter is something lik (air) n i think bcuz of tat we can see light... But dark energy... I don't hav any idea"
"APINXTuJpdo","96% of The Universe is MISSING #space #universe #darkmatter","@TheSpaceKnights","I can solve it, I have solved it. The problem is who would listen to me. Hell, I’ve figured out the solution to so many high scientific problems that I could really go far………. Can’t pass college Algebra. I can tutor Cal 3, but have no clue how to do Algebra. You say,” that’s impossible, can’t do multiplication without addition,” yet do my brain I can and do it quite well."
"APINXTuJpdo","96% of The Universe is MISSING #space #universe #darkmatter","@usmanmanni786","Other dimensions."
"APINXTuJpdo","96% of The Universe is MISSING #space #universe #darkmatter","@jbruck6874","""dark matter"" is the idea that there is something that ONLY reacts by gravity, as we do not detect it in any other way.  Hence ""is an attractive force"" is not the luckiest way to put it as it suggests it would be something else.  This dark matter hypotheses checks out OK, is consistent with data, but direct observational evidence could get better.  (E.g. finding a new elementary particle which is a good candidate - but direct detection of something which only interacts by gravity seems impossible on earth.)"
"APINXTuJpdo","96% of The Universe is MISSING #space #universe #darkmatter","@Noyonne_256","Fun fact: darck energy is 1000 faster then the universe"
